11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Bourguignon,Pierre,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Bourquin,Christian,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Bousquet,Danielle,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Braine,Jean-Pierre,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Brana,Pierre,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Bret,Jean-Paul,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Bricq,Nicole,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Brottes,François,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Burroni,Vincent,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Cabiddu,Marcel,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Cacheux,Alain,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Calmat,Alain,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Cambadelis,Jean-Christophe,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Carcenac,Thierry,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Caresche,Christophe,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Caullet,Jean-Yves,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Charzat,Michel,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Chauveau,Guy-Michel,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Chazal,Jean-Claude,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Chevallier,Daniel,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Chouat,Didier,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Claeys,Alain,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Clergeau,Marie-Françoise,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Codognès,Jean,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Cohen,Pierre,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Colcombet,François,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Collange,Monique,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Cuillandre,François,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Daniel,Jean-Claude,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Darne,Jacky,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Darsières,Camille,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Dasseux,Michel,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Decaudin,Philippe,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Deluga,François,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Denis,Jean-Jacques,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Derosier,Bernard,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Destot,Michel,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Dolez,Marc,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Dosière,René,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Douay,Brigitte,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Dray,Julien,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Dreyfus,Tony,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Ducout,Pierre,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Dufau,Jean-Pierre,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Dumont,Laurence,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Dupilet,Dominique,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Dupré,Jean-Paul,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Durand,Yves,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Durieux,Jean-Paul,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Espilondo,Jean,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Etiévant,Michel,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Evin,Claude,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Fabre-Pujol,Alain,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Facon,Albert,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Feidt,Nicole,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Filleul,Jean-Jacques,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Fleury,Jacques,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Forgues,Pierre,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Forni,Raymond,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Fousseret,Jean-Louis,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Françaix,Michel,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Fromet,Michel,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Fuchs,Gérard,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Galut,Yann,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Garrigues,Roland,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Gateaud,Jean-Yves,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Gaubert,Jean,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Génisson,Catherine,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Godin,André,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Gorce,Gaëtan,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Gouriou,Alain,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Grasset,Bernard,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Grégoire,Michel,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Grzegrzulka,Odette,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Guyard,Jacques,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Helle,Cécile,POUR
11,22 janvier 2002,379,l'ensemble de la proposition de loi relative à la reconnaissance du 19 mars comme Journée nationale du souvenir et de recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie et des combats du Maroc et de Tunisie,SOCIALISTE,Hervé,Edmond,POUR
